St Lawrence Av;0;40.83150899999998;-73.867618;UNKNOWN;UNKNOWN
Broad St;250;40.70647600000001;-74.011056;UNKNOWN;UNKNOWN
Broadway;251;40.70609200000001;-73.950308;UNKNOWN;UNKNOWN
145 St;252;40.824783;-73.944216;UNKNOWN;UNKNOWN
Neck Rd;253;40.595246;-73.955161;UNKNOWN;UNKNOWN
Houston St;254;40.728251;-74.005367;UNKNOWN;UNKNOWN
155 St;255;40.830517999999984;-73.941514;UNKNOWN;UNKNOWN
157 St;256;40.83404100000001;-73.94489;UNKNOWN;UNKNOWN
167 St;257;40.83377100000001;-73.91844;UNKNOWN;UNKNOWN
Bay Ridge - 95 St;258;40.61662200000001;-74.030876;UNKNOWN;UNKNOWN
45 St;259;40.648938999999984;-74.010006;UNKNOWN;UNKNOWN
65 St;260;40.74966899999998;-73.898453;UNKNOWN;UNKNOWN
86 St;261;40.622686999999985;-74.028398;UNKNOWN;UNKNOWN
Jackson Hts - Roosevelt Av;262;40.746644;-73.891338;UNKNOWN;UNKNOWN
77 St;263;40.62974199999999;-74.02551;UNKNOWN;UNKNOWN
Elmhurst Av;264;40.74245400000001;-73.882017;UNKNOWN;UNKNOWN
Grand Av - Newtown;265;40.737014999999985;-73.877223;UNKNOWN;UNKNOWN
Steinway St;266;40.756879;-73.92074;UNKNOWN;UNKNOWN
46 St;267;40.75631200000001;-73.913333;UNKNOWN;UNKNOWN
World Trade Center;268;40.712582;-74.009781;UNKNOWN;UNKNOWN
Northern Blvd;269;40.75288499999999;-73.906006;UNKNOWN;UNKNOWN
145 St;270;40.826550999999995;-73.95036;UNKNOWN;UNKNOWN
Woodhaven Blvd;271;40.73310599999999;-73.869229;UNKNOWN;UNKNOWN
Christopher St - Sheridan Sq;272;40.73342199999999;-74.002906;UNKNOWN;UNKNOWN
63 Dr - Rego Park;273;40.72984600000001;-73.861604;UNKNOWN;UNKNOWN
Sheepshead Bay;274;40.586895999999996;-73.954155;UNKNOWN;UNKNOWN
145 St;275;40.824783;-73.944216;UNKNOWN;UNKNOWN
161 St - Yankee Stadium;276;40.82790499999999;-73.925651;UNKNOWN;UNKNOWN
14 St;277;40.737825999999984;-74.000201;UNKNOWN;UNKNOWN
Franklin St;278;40.71931799999999;-74.006886;UNKNOWN;UNKNOWN
Whitehall St;279;40.70308699999998;-74.012994;UNKNOWN;UNKNOWN
Rector St;280;40.70722000000001;-74.013342;UNKNOWN;UNKNOWN
Cortlandt St;281;40.710668;-74.011029;UNKNOWN;UNKNOWN
City Hall;282;40.71328199999999;-74.006978;UNKNOWN;UNKNOWN
Canal St;283;40.71809200000001;-73.999892;UNKNOWN;UNKNOWN
Canal St;284;40.719527;-74.001775;UNKNOWN;UNKNOWN
Prince St;285;40.72432900000001;-73.997702;UNKNOWN;UNKNOWN
Fulton St;286;40.687118999999996;-73.975375;UNKNOWN;UNKNOWN
8 St - NYU;287;40.730327999999986;-73.992629;UNKNOWN;UNKNOWN
Clinton - Washington Avs;288;40.68808899999999;-73.966839;UNKNOWN;UNKNOWN
14 St - Union Sq;289;40.735736;-73.990568;UNKNOWN;UNKNOWN
Classon Av;290;40.688873;-73.96007;UNKNOWN;UNKNOWN
Bedford - Nostrand Avs;291;40.689627;-73.953522;UNKNOWN;UNKNOWN
Myrtle - Willoughby Avs;292;40.694568000000004;-73.949046;UNKNOWN;UNKNOWN
Flushing Av;293;40.700377;-73.950234;UNKNOWN;UNKNOWN
125 St;294;40.81558100000001;-73.958372;UNKNOWN;UNKNOWN
Canal St;295;40.722853999999984;-74.006277;UNKNOWN;UNKNOWN
Jay St - MetroTech;296;40.69217999999998;-73.985942;UNKNOWN;UNKNOWN
Court St;297;40.69409999999999;-73.991777;UNKNOWN;UNKNOWN
Broadway Jct;298;40.678855999999996;-73.90324;UNKNOWN;UNKNOWN
163 St - Amsterdam Av;299;40.83601300000001;-73.939892;UNKNOWN;UNKNOWN
Roosevelt Island;300;40.75914499999999;-73.95326;UNKNOWN;UNKNOWN
Atlantic Av;301;40.67534499999999;-73.903097;UNKNOWN;UNKNOWN
Lexington Av/63 St;302;40.76462900000001;-73.966113;UNKNOWN;UNKNOWN
Sutter Av;303;40.669366999999994;-73.901975;UNKNOWN;UNKNOWN
Avenue U;304;40.5993;-73.955929;UNKNOWN;UNKNOWN
Wilson Av;305;40.68876399999999;-73.904046;UNKNOWN;UNKNOWN
Bushwick Av - Aberdeen St;306;40.682829;-73.905249;UNKNOWN;UNKNOWN
21 St - Queensbridge;307;40.75420299999999;-73.942836;UNKNOWN;UNKNOWN
137 St - City College;308;40.82200799999998;-73.953676;UNKNOWN;UNKNOWN
New Lots Av;309;40.658732999999984;-73.899232;UNKNOWN;UNKNOWN
Livonia Av;310;40.664038000000005;-73.900571;UNKNOWN;UNKNOWN
Canarsie - Rockaway Pkwy;311;40.64665400000001;-73.90185;UNKNOWN;UNKNOWN
E 105 St;312;40.65057300000001;-73.899485;UNKNOWN;UNKNOWN
Jackson Av;313;40.81648999999999;-73.907807;UNKNOWN;UNKNOWN
23 St;314;40.744080999999994;-73.995657;UNKNOWN;UNKNOWN
Grasmere;315;40.603117;-74.084087;UNKNOWN;UNKNOWN
34 St - Herald Sq;316;40.749719;-73.987823;UNKNOWN;UNKNOWN
18 St;317;40.74104;-73.997871;UNKNOWN;UNKNOWN
23 St;318;40.73986400000001;-73.986599;UNKNOWN;UNKNOWN
34 St - Penn Station;319;40.752286999999995;-73.993391;UNKNOWN;UNKNOWN
42 St - Port Authority Bus Terminal;320;40.757307999999995;-73.989735;UNKNOWN;UNKNOWN
50 St;321;40.762455999999986;-73.985984;UNKNOWN;UNKNOWN
59 St - Columbus Circle;322;40.76829599999999;-73.981736;UNKNOWN;UNKNOWN
72 St;323;40.77559400000001;-73.97641;UNKNOWN;UNKNOWN
81 St - Museum of Natural History;324;40.78143299999999;-73.972143;UNKNOWN;UNKNOWN
3 Av - 149 St;325;40.81610899999998;-73.917757;UNKNOWN;UNKNOWN
High St;326;40.699336999999986;-73.990531;UNKNOWN;UNKNOWN
Nereid Av;327;40.898379000000006;-73.854376;UNKNOWN;UNKNOWN
Jay St - MetroTech;328;40.69233800000001;-73.987342;UNKNOWN;UNKNOWN
233 St;329;40.893193;-73.857473;UNKNOWN;UNKNOWN
Hoyt - Schermerhorn Sts;330;40.68848400000002;-73.985001;UNKNOWN;UNKNOWN
Franklin Av;331;40.68059600000001;-73.955827;UNKNOWN;UNKNOWN
Park Pl;332;40.67477199999999;-73.957624;UNKNOWN;UNKNOWN
Botanic Garden;333;40.670343;-73.959245;UNKNOWN;UNKNOWN
Wakefield - 241 St;334;40.90312499999999;-73.85062;UNKNOWN;UNKNOWN
Tottenville;335;40.512764000000004;-74.251961;UNKNOWN;UNKNOWN
225 St;336;40.88802200000001;-73.860341;UNKNOWN;UNKNOWN
219 St;337;40.883894999999995;-73.862633;UNKNOWN;UNKNOWN
Gun Hill Rd;338;40.877849999999995;-73.866256;UNKNOWN;UNKNOWN
Burke Av;339;40.87135599999999;-73.867164;UNKNOWN;UNKNOWN
42 St - Bryant Pk;340;40.754222;-73.984569;UNKNOWN;UNKNOWN
14 St - Union Sq;341;40.73467299999999;-73.989951;UNKNOWN;UNKNOWN
Old Town;342;40.59661199999999;-74.087368;UNKNOWN;UNKNOWN
Tompkinsville;343;40.636949000000016;-74.074835;UNKNOWN;UNKNOWN
St George;344;40.643748000000016;-74.073643;UNKNOWN;UNKNOWN
86 St;345;40.785867999999994;-73.968916;UNKNOWN;UNKNOWN
Fulton St;346;40.71036800000002;-74.009509;UNKNOWN;UNKNOWN
168 St;347;40.84071900000001;-73.939561;UNKNOWN;UNKNOWN
138 St - Grand Concourse;348;40.81322399999999;-73.929849;UNKNOWN;UNKNOWN
Dongan Hills;349;40.58884900000001;-74.09608999999999;UNKNOWN;UNKNOWN
14 St;350;40.73822799999999;-73.996209;UNKNOWN;UNKNOWN
149 St - Grand Concourse;351;40.818375;-73.927351;UNKNOWN;UNKNOWN
175 St;352;40.847391000000016;-73.939704;UNKNOWN;UNKNOWN
Astor Pl;353;40.730053999999996;-73.99107;UNKNOWN;UNKNOWN
Wall St;354;40.70755700000001;-74.011862;UNKNOWN;UNKNOWN
176 St;355;40.848479999999995;-73.911794;UNKNOWN;UNKNOWN
Inwood - 207 St;356;40.868071999999984;-73.919899;UNKNOWN;UNKNOWN
161 St - Yankee Stadium;357;40.82799399999999;-73.925831;UNKNOWN;UNKNOWN
181 St;358;40.85169500000001;-73.937969;UNKNOWN;UNKNOWN
167 St;359;40.83553699999999;-73.9214;UNKNOWN;UNKNOWN
190 St;360;40.85902200000001;-73.93418;UNKNOWN;UNKNOWN
170 St;361;40.84007500000001;-73.917791;UNKNOWN;UNKNOWN
Mt Eden Av;362;40.84443400000001;-73.914685;UNKNOWN;UNKNOWN
Dyckman St;363;40.86549099999999;-73.927271;UNKNOWN;UNKNOWN
Grant City;364;40.57896499999998;-74.109704;UNKNOWN;UNKNOWN
Jefferson Av;365;40.58359100000001;-74.103338;UNKNOWN;UNKNOWN
149 St - Grand Concourse;366;40.81841;-73.926718;UNKNOWN;UNKNOWN
135 St;367;40.81422900000001;-73.94077;UNKNOWN;UNKNOWN
Bay Terrace;368;40.5564;-74.136907;UNKNOWN;UNKNOWN
125 St;369;40.80775399999999;-73.945495;UNKNOWN;UNKNOWN
Oakwood Heights;370;40.565110000000004;-74.12632;UNKNOWN;UNKNOWN
116 St;371;40.802098;-73.949625;UNKNOWN;UNKNOWN
New Dorp;372;40.57348000000002;-74.11721;UNKNOWN;UNKNOWN
Central Park North (110 St);373;40.799075000000016;-73.951822;UNKNOWN;UNKNOWN
Park Pl;374;40.71305100000001;-74.00881100000001;UNKNOWN;UNKNOWN
Fulton St;375;40.709416000000004;-74.006571;UNKNOWN;UNKNOWN
Clifton;376;40.621319;-74.071402;UNKNOWN;UNKNOWN
Stapleton;377;40.627915;-74.075162;UNKNOWN;UNKNOWN
23 St;378;40.74287799999999;-73.992821;UNKNOWN;UNKNOWN
Morrison Av- Sound View;379;40.829521;-73.874516;UNKNOWN;UNKNOWN
Bleecker St;380;40.725914999999986;-73.994659;UNKNOWN;UNKNOWN
Whitlock Av;381;40.826525000000004;-73.886283;UNKNOWN;UNKNOWN
Elder Av;382;40.828584000000006;-73.879159;UNKNOWN;UNKNOWN
88 St;383;40.679843000000005;-73.85147;UNKNOWN;UNKNOWN
Longwood Av;384;40.816103999999996;-73.896435;UNKNOWN;UNKNOWN
Hunts Point Av;385;40.82094799999999;-73.890549;UNKNOWN;UNKNOWN
E 143 St - St Mary's St;386;40.808718999999996;-73.907657;UNKNOWN;UNKNOWN
E 149 St;387;40.812118;-73.904098;UNKNOWN;UNKNOWN
Brook Av;388;40.80756600000001;-73.91924;UNKNOWN;UNKNOWN
Cypress Av;389;40.80536799999999;-73.914042;UNKNOWN;UNKNOWN
3 Av - 138 St;390;40.810475999999994;-73.926138;UNKNOWN;UNKNOWN
Spring St;391;40.722301000000016;-73.997141;UNKNOWN;UNKNOWN
Ozone Park - Lefferts Blvd;392;40.68595099999999;-73.825798;UNKNOWN;UNKNOWN
59 St - Columbus Circle;393;40.768247;-73.981929;UNKNOWN;UNKNOWN
50 St;394;40.761728000000005;-73.983849;UNKNOWN;UNKNOWN
Times Sq - 42 St;395;40.75529;-73.987495;UNKNOWN;UNKNOWN
34 St - Penn Station;396;40.750372999999996;-73.991057;UNKNOWN;UNKNOWN
86 St;397;40.788644000000005;-73.976218;UNKNOWN;UNKNOWN
79 St;398;40.78393399999999;-73.979917;UNKNOWN;UNKNOWN
72 St;399;40.77845300000001;-73.98197;UNKNOWN;UNKNOWN
66 St - Lincoln Center;400;40.773439999999994;-73.982209;UNKNOWN;UNKNOWN
28 St;401;40.74721499999998;-73.993365;UNKNOWN;UNKNOWN
Canal St;402;40.71880300000001;-74.000193;UNKNOWN;UNKNOWN
Franklin Av;403;40.68138000000002;-73.956848;UNKNOWN;UNKNOWN
Nostrand Av;404;40.68043800000004;-73.950426;UNKNOWN;UNKNOWN
Lafayette Av;405;40.686113000000006;-73.973946;UNKNOWN;UNKNOWN
Clinton - Washington Avs;406;40.68326300000001;-73.965838;UNKNOWN;UNKNOWN
Ralph Av;407;40.678822;-73.920786;UNKNOWN;UNKNOWN
Kingston - Throop Avs;408;40.67992100000001;-73.940858;UNKNOWN;UNKNOWN
Utica Av;409;40.67936399999999;-73.93072900000001;UNKNOWN;UNKNOWN
Rockaway Blvd;410;40.680429000000004;-73.843853;UNKNOWN;UNKNOWN
111 St;411;40.684330999999986;-73.832163;UNKNOWN;UNKNOWN
104 St;412;40.68171100000001;-73.837683;UNKNOWN;UNKNOWN
Myrtle - Wyckoff Avs;413;40.69943000000001;-73.912385;UNKNOWN;UNKNOWN
Cleveland St;414;40.679947;-73.884639;UNKNOWN;UNKNOWN
Canal St;415;40.71838300000002;-74.00046;UNKNOWN;UNKNOWN
Knickerbocker Av;416;40.69866400000001;-73.919711;UNKNOWN;UNKNOWN
Van Siclen Av;417;40.67802399999999;-73.89168800000002;UNKNOWN;UNKNOWN
Seneca Av;418;40.70276200000001;-73.90774;UNKNOWN;UNKNOWN
Forest Av;419;40.70442299999999;-73.903077;UNKNOWN;UNKNOWN
Alabama Av;420;40.676991999999984;-73.898654;UNKNOWN;UNKNOWN
Grand Central - 42 St;421;40.752769;-73.979189;UNKNOWN;UNKNOWN
Times Sq - 42 St;422;40.755983000000015;-73.986229;UNKNOWN;UNKNOWN
Fresh Pond Rd;423;40.706186;-73.895877;UNKNOWN;UNKNOWN
Avenue N;424;40.61514;-73.974197;UNKNOWN;UNKNOWN
28 St;425;40.74306999999999;-73.984264;UNKNOWN;UNKNOWN
Grand Central - 42 St;426;40.75177600000001;-73.976848;UNKNOWN;UNKNOWN
33 St;427;40.746081000000004;-73.982076;UNKNOWN;UNKNOWN
51 St;428;40.75710699999999;-73.97192;UNKNOWN;UNKNOWN
Bay Pkwy;429;40.620768999999996;-73.975264;UNKNOWN;UNKNOWN
Avenue I;430;40.62532199999998;-73.976127;UNKNOWN;UNKNOWN
Crescent St;431;40.683194000000015;-73.873785;UNKNOWN;UNKNOWN
Middle Village - Metropolitan Av;432;40.71139600000001;-73.889601;UNKNOWN;UNKNOWN
18 Av;433;40.62975499999999;-73.976971;UNKNOWN;UNKNOWN
Norwood Av;434;40.68141;-73.880039;UNKNOWN;UNKNOWN
Jamaica - 179 St;435;40.71264600000001;-73.783817;UNKNOWN;UNKNOWN
207 St;436;40.864621;-73.918822;UNKNOWN;UNKNOWN
7 Av;437;40.666270999999995;-73.980305;UNKNOWN;UNKNOWN
Kew Gardens - Union Tpke;438;40.714440999999994;-73.831008;UNKNOWN;UNKNOWN
Borough Hall;439;40.693219;-73.989998;UNKNOWN;UNKNOWN
75 Av;440;40.718331000000006;-73.837324;UNKNOWN;UNKNOWN
23 St - Ely Av;441;40.74784600000001;-73.946;UNKNOWN;UNKNOWN
169 St;442;40.71046999999996;-73.793604;UNKNOWN;UNKNOWN
Parsons Blvd;443;40.70756399999999;-73.803326;UNKNOWN;UNKNOWN
Sutphin Blvd;444;40.705460000000016;-73.810708;UNKNOWN;UNKNOWN
Briarwood - Van Wyck Blvd;445;40.709179000000006;-73.820574;UNKNOWN;UNKNOWN
Beach 105 St;446;40.58320900000001;-73.827559;UNKNOWN;UNKNOWN
Hoyt St;447;40.690544999999986;-73.985065;UNKNOWN;UNKNOWN
15 St - Prospect Park;448;40.66036500000001;-73.979493;UNKNOWN;UNKNOWN
215 St;449;40.86944399999999;-73.915279;UNKNOWN;UNKNOWN
Clark St;450;40.69746599999999;-73.993086;UNKNOWN;UNKNOWN
Rockaway Park - Beach 116 St;451;40.580903000000006;-73.835592;UNKNOWN;UNKNOWN
Marble Hill - 225 St;452;40.874561;-73.909831;UNKNOWN;UNKNOWN
Smith - 9 Sts;453;40.673580000000015;-73.995959;UNKNOWN;UNKNOWN
Wall St;454;40.70682099999999;-74.0091;UNKNOWN;UNKNOWN
Beach 90 St;455;40.58803399999999;-73.813641;UNKNOWN;UNKNOWN
4 Av;456;40.67027200000001;-73.989779;UNKNOWN;UNKNOWN
Beach 98 St;457;40.585307;-73.820558;UNKNOWN;UNKNOWN
New Lots Av;458;40.66623499999997;-73.884079;UNKNOWN;UNKNOWN
Broadway Jct;459;40.679497999999995;-73.904512;UNKNOWN;UNKNOWN
Chauncey St;460;40.68289300000001;-73.910456;UNKNOWN;UNKNOWN
Van Siclen Av;461;40.665448999999995;-73.889395;UNKNOWN;UNKNOWN
Grand Army Plaza;462;40.67523499999999;-73.971046;UNKNOWN;UNKNOWN
Ditmas Av;463;40.63611900000001;-73.978172;UNKNOWN;UNKNOWN
Pennsylvania Av;464;40.664635000000004;-73.894895;UNKNOWN;UNKNOWN
Bergen St;465;40.68082900000002;-73.975098;UNKNOWN;UNKNOWN
Fort Hamilton Pkwy;466;40.65078199999999;-73.975776;UNKNOWN;UNKNOWN
Nevins St;467;40.68824599999999;-73.980492;UNKNOWN;UNKNOWN
Halsey St;468;40.68637000000001;-73.916559;UNKNOWN;UNKNOWN
Atlantic Av;469;40.684359;-73.977666;UNKNOWN;UNKNOWN
Junius St;470;40.66351499999999;-73.902447;UNKNOWN;UNKNOWN
Church Av;471;40.644041000000016;-73.979678;UNKNOWN;UNKNOWN
Dyckman St;472;40.86053100000001;-73.925536;UNKNOWN;UNKNOWN
Ocean Pkwy;473;40.576312;-73.968501;UNKNOWN;UNKNOWN
Bedford Park Blvd;474;40.873244;-73.887138;UNKNOWN;UNKNOWN
Norwood - 205 St;475;40.874810999999994;-73.878855;UNKNOWN;UNKNOWN
W 4 St;476;40.732338;-74.000495;UNKNOWN;UNKNOWN
Far Rockaway - Mott Av;477;40.603995;-73.755405;UNKNOWN;UNKNOWN
Beach 25 St;478;40.600066;-73.761353;UNKNOWN;UNKNOWN
Brighton Beach;479;40.57762099999999;-73.961376;UNKNOWN;UNKNOWN
Broadway - Lafayette St;480;40.72529700000001;-73.996204;UNKNOWN;UNKNOWN
Coney Island - Stillwell Av;481;40.57742200000001;-73.981233;UNKNOWN;UNKNOWN
Franklin Av;482;40.670682;-73.958131;UNKNOWN;UNKNOWN
Grand St;483;40.718267;-73.993753;UNKNOWN;UNKNOWN
231 St;484;40.878855999999985;-73.904834;UNKNOWN;UNKNOWN
238 St;485;40.88466700000001;-73.90087;UNKNOWN;UNKNOWN
Van Cortlandt Park - 242 St;486;40.88924800000001;-73.898583;UNKNOWN;UNKNOWN
W 8 St - NY Aquarium;487;40.576126999999985;-73.975939;UNKNOWN;UNKNOWN
Eastern Pkwy - Brooklyn Museum;488;40.671987;-73.964375;UNKNOWN;UNKNOWN
Atlantic Av;489;40.68446;-73.97689;UNKNOWN;UNKNOWN
7 Av;490;40.67705000000001;-73.97236699999999;UNKNOWN;UNKNOWN
Prospect Park;491;40.661613999999986;-73.962246;UNKNOWN;UNKNOWN
Parkside Av;492;40.655292;-73.961495;UNKNOWN;UNKNOWN
